lens,pdf_path,pdf_name,page_number,sentence_index,sentence,event_type,outcome,confidence,context_strength,source_weight,tags,entities,error
compliance,cache/rss/e7f21b73689b57dfea8b9a07489e8dc1.pdf,e7f21b73689b57dfea8b9a07489e8dc1.pdf,3,11,"In comparison between the vented and evacuated state of the connecting bellow, one observes that strongercouplingtotheclusterintheevacuatedcaseleadsto ofthelowerperiscopemirrorinsidetheanalyticchamber,an vibrationincreasesexceeding10dBatdistinctfrequenciesof upperleveloftheopticalsetup(3)containsthesteeringmir- 25Hzand50Hz,aswellasweakerfeaturesathigherharmon- ror used to scan the excitation laser beam (4) as well as the ics of 25Hz).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/e7f21b73689b57dfea8b9a07489e8dc1.pdf,e7f21b73689b57dfea8b9a07489e8dc1.pdf,3,18,"Wafer-scale Raman spectroscopy isobserved,approachingthesensitivitylimitofthemeasure- canmaphowvariationsingrowthconditionsinfluencestruc- ment techniqueat around 2Hz.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ec808a0f87695ed6fcb36f8559329dd2.pdf,ec808a0f87695ed6fcb36f8559329dd2.pdf,1,5,"Weuse thisformulationtoderiveSmoothTchebysheffOptimizationofMulti-Objective Preferences(STOMP),anovelofflineRLalgorithmthatextendsdirectpreference optimizationtothemulti-objectivesettinginaprincipledwaybystandardizingthe individualrewardsbasedontheirobserveddistributions.",code_compliance,neutral,low,weak,0.9,"[""code_compliance""]",[],
compliance,cache/rss/ec808a0f87695ed6fcb36f8559329dd2.pdf,ec808a0f87695ed6fcb36f8559329dd2.pdf,2,8,"Crucially,smoothTchebysheffrewardscalarizationdynamicallystandardizestheindividualrewards basedontheirobserveddistributionsinanofflinetrainingset,circumventingtheper-rewardscaling hyperparametersthatwouldarisefromalessprincipledapplicationofSTS.",code_compliance,neutral,low,weak,0.9,"[""code_compliance""]",[],
compliance,cache/rss/ec808a0f87695ed6fcb36f8559329dd2.pdf,ec808a0f87695ed6fcb36f8559329dd2.pdf,2,18,"MaxEntRLfavorsmorestochasticpolicieswithmorediverse 0 generations,andithascertaindistributionalrobustnessguarantees[21].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/eecaa24c57cb492f8db9a226d2bad6ee.pdf,eecaa24c57cb492f8db9a226d2bad6ee.pdf,2,31,Theremainderofthispaperisorganizedasfollows.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/eecaa24c57cb492f8db9a226d2bad6ee.pdf,eecaa24c57cb492f8db9a226d2bad6ee.pdf,3,25,"Third,thegeneralizationcapabilityof parametricPINN-basedapproachesisofteninsufficientlyevaluated.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/f3ef9e52833931b536670d3d7d70ff5c.pdf,f3ef9e52833931b536670d3d7d70ff5c.pdf,2,7,"Together, these findings demonstrate the limited cross-cohort robustness and biological consistency of current transcriptomic ICI prediction models, underscoring the need for improved domain adaptation, standardised preprocessing, and biologically grounded model design.",code_compliance,neutral,low,weak,0.9,"[""code_compliance""]",[],
compliance,cache/rss/f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,2,2,"However, realizing isothermal, non-volatile, and deterministic switching of antiferromagnetic states remains a key challenge[2,3].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,2,5,The switching mechanism is ascribed to piezomagnetic effect of Mn Ir combined with the interfacial Dzyaloshinskii-Moriya interaction 3 at the antiferromagnet-ferromagnet interface.,code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,2,6,This scheme overcomes the speed limitations imposed by conventional isothermal methods based on isothermal crystallization mechanism[4].,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,3,8,"As the typically utilized current-driven approaches involve substantial Joule heating potentially impacting the device reliability, there is an ongoing development of isothermal approaches to manipulate AF states, including magnetoelectrical effect[21-23], ionic liquid[24,25], strain[2,26-28] and isothermal crystallization[4].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,3,9,"Strain has been identified as an efficient tool to alter the AF states isothermally, featured by their low energy consumption and minimized Joule heating[28-30].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,3,10,"The application of strain modulates the magnetic anisotropy via the magnetostrictive effect[30,31], adjusts the magnetic transition temperature and can enhance multiferroic behavior[32,33].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/f8d8dea2aaad493671e2bf6125d183db.pdf,f8d8dea2aaad493671e2bf6125d183db.pdf,2,11,(c)Fortheisosurface leads L and R.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/f8d8dea2aaad493671e2bf6125d183db.pdf,f8d8dea2aaad493671e2bf6125d183db.pdf,2,13,(4) reduces to projection of the isosurfaces on the transverse plane.,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/f8d8dea2aaad493671e2bf6125d183db.pdf,f8d8dea2aaad493671e2bf6125d183db.pdf,3,4,(a) Crystalline structure of 2 2 2 2 bulkKV Se O.(b)Isosurfaceplotofthespin-resolvedchargedensitiesofbulkKV Se O.Theisosurfacevalueissetat3×10−7 2 2 2 2 states/(Hartree·Bohr3).,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/f8d8dea2aaad493671e2bf6125d183db.pdf,f8d8dea2aaad493671e2bf6125d183db.pdf,3,22,"Corre- unoverlapped isoenergy surfaces, the transport channels spondingly, the sublattices are connected by the spin are fully overlapped if the transport is along the x direc- group symmetry [C ||C ], where C is the 180◦ spin 2 4z 2 tionandfullyseparatedifthetransportisalongthey or rotation in the spin space and C is the 90◦ rotational 4z z directions.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fd8842acb0e810901d035f067b951c99.pdf,fd8842acb0e810901d035f067b951c99.pdf,1,21,"Recent advancements have been achieved by exploiting various crystalline anisotropies, allowing for subdiffractional and diffraction-less canalisation of energy.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fd8842acb0e810901d035f067b951c99.pdf,fd8842acb0e810901d035f067b951c99.pdf,1,22,"These studies in particular benefit from stacking and twisting of 2D materials, whereas corresponding capabilities of anisotropic bulk crystals are rather unexplored.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fd8842acb0e810901d035f067b951c99.pdf,fd8842acb0e810901d035f067b951c99.pdf,2,1,"Introduction uncharged interfaces aligned along specific crystallographic angles, separating two The control, manipulation and steering of domains of the same material with distinct light at nanometre length scales is a central orientations of their anisotropy axis.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fd8842acb0e810901d035f067b951c99.pdf,fd8842acb0e810901d035f067b951c99.pdf,2,3,"Anisotropic Furthermore, as TWs form in certain polar crystals of vdW materials [5, 6, 7] symmetry-defined planes and represent a provide an attractive platform because they perfect boundary between two ferroelastic support phonon polaritons (PhPs) [8], domains, they therefore can be thought of hybrid light-matter modes formed by as atomically sharp, pristine interfaces.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fd8842acb0e810901d035f067b951c99.pdf,fd8842acb0e810901d035f067b951c99.pdf,3,2,"On LAO(001), four domain variants are allowed and can be visualised Optical anisotropy and twin-wall by taking a cube distorted along its [111] pattern.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fd8842acb0e810901d035f067b951c99.pdf,fd8842acb0e810901d035f067b951c99.pdf,3,13,"which is strain compatible, in accordance with Sapriel [35], domains alternatingly As all ferroelastic crystals, LAO forms tessellate vertically in pairs multiple symmetry-related crystallographic Figure 1 | LaAlO properties and twin domains.",code_compliance,positive,med,moderate,0.9,"[""code_compliance"", ""pass""]",[],
compliance,cache/rss/fd8842acb0e810901d035f067b951c99.pdf,fd8842acb0e810901d035f067b951c99.pdf,3,14,"a (upper) Anisotropy in the dielectric permittivity 𝜀 3 decomposed into perpendicular (orange, 𝜀 ) and parallel (green, 𝜀 ) components as defined with ⊥ ∥ respect to the LAO optical axis.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fdfb247434019cdcefead11c2f984311.pdf,fdfb247434019cdcefead11c2f984311.pdf,1,1,"Polyformer: a generative framework for thermodynamic modeling of polymeric molecules AlessioValentini1 DavidPekker1,2 ChungwenLiang1,2 alessio@psidagger.ai pekkerd@pitt.edu chungwen.liang@psidagger.ai ToddMartinez1,3,4 SwagatamMukhopadhyay1 Todd.Martinez@stanford.edu swag@psidagger.ai 1PsiDagger,SanDiego,CA 2DepartmentofPhysicsandAstronomy,UniversityofPittsburgh,Pittsburgh,PA 3DepartmentofChemistryandThePULSEInstitute,StanfordUniversity,Stanford,CA 4SLACNationalAcceleratorLaboratory,MenloPark,CA Abstract Theclassicparadigmofstructuralbiologyisthatthesequenceofabiomolecule (protein,nucleicacid,lipid,etc)determinesitsconformation(shape)whichdeter- minesitsbiologicalfunction.",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fdfb247434019cdcefead11c2f984311.pdf,fdfb247434019cdcefead11c2f984311.pdf,1,7,"1 Introduction Largemolecules,likeproteins,nucleicacids,lipids,andvariousotherpolymersaredynamicrather thanrigidstructures.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fdfb247434019cdcefead11c2f984311.pdf,fdfb247434019cdcefead11c2f984311.pdf,1,9,"Some examples of the relation between function and conformation ensemblesincludemixing-unmixingtransitionofpolymersgraftedonasolidsurface[2],intrinsically disorderedproteinsthatderivetheirfunctionfromtheir‘fuzzy’structure[3],andfunctiondrivenby largeconformationalchangesinproteins[4].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fdfb247434019cdcefead11c2f984311.pdf,fdfb247434019cdcefead11c2f984311.pdf,1,11,Themainadvantageofthesemodelsistheircapacityto describetheensembleofmolecularconformationsasafunctionofthermodynamicvariableslike temperatureandionconcentrations.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/fdfb247434019cdcefead11c2f984311.pdf,fdfb247434019cdcefead11c2f984311.pdf,2,14,"Aswearemostinterestedinflexiblemolecules,wetrainthePolyformeronasubsetofthemdCATH dataset[10]consistingofdomainsshorterthan111aminoacids.Weobservegoodagreementbetween theconformationensembles,acrosstemperatures,sampledbyPolyformerandthemdCATHdataset.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/sic1bldgphysics.pdf,sic1bldgphysics.pdf,2,3,"Opaque elements The heat exchange at the inner and outer surface is normally by the following simplified expressions : T - T T - T q = rs io and q = eo e (5.2) i R e R i e where : R and R : internal and external surface resistance (combined effect of convective and i e radiative exchange) T = dry resultant temperature at the inside (more or less the average of the air and rs radiant temperature) T = outside air temperature e For standard calculations, the surface resistances are fixed values.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
