event_id,event_type,stage,confidence_original,evidence_snippet,science_research_v1_score,biohacking_curiosity_v1_score
5ececcb1d85e9dd8,toxicity_flag,in_vivo,med,• Obtain consistently sized organoids with Organoids can be integrated into AssemBloids™ for multi-region reproducible morphology between cell lines modeling and maintained long-term (>50 days) with S,+0.0,-2.0
8644ad02114a8801,toxicity_flag,in_vivo,med,"• Achieve long-term culture survival for predictive assays, high-throughput phenotypic screening, and A B neurotoxicity assays • Combine modular region-patterned organoids to generate advanced AssemBl",+0.0,-1.0
9acc7ed3cc2c5c72,method_evaluation,unknown,med,"STEMdiff™ Blood Vessel Organoid Kit (Catalog #100-0651) is a B C serum-containing kit for differentiation of hPSC-derived blood vessel organoids (BVOs) in a five-stage protocol, with the option to sca",+0.0,+3.0
7bae3a08be0da525,decision_point,in_vivo,med,"These self-organizing hPSC-derived BVOs are able to form functional, perfusable blood vessels in vivo and can be used to study vascular dysfunction associated with various pathologies.",+3.0,+0.0
d75b0a252d714cc6,method_evaluation,unknown,med,Differentiation is then initiated by replacing the medium with STEMdiff™ Blood Vessel Organoid Mesoderm Medium and continuing incubation for 3 days.,+0.0,+0.0
8052fbfbd841fe92,toxicity_flag,in_vitro,high,"In addition to disease modeling, both ALI cultures and organoids are valuable tools for assessing compound efficacy and toxicity in preclinical drug screening.",-4.0,+0.0
982f554841d3c63a,efficacy_result,in_vitro,med,"to alternative media and maintain your cultures for PneumaCult™-NGEx (Catalog #100-1505) delivers on both, with a over 15 passages serum- and BPE-free medium that yields 250x more cells in three • Mim",+0.0,+0.0
ae467e5707fe62fc,manufacturing_constraint,in_vivo,low,"By pushing the boundaries of cell yield and quality, • Expand nasal, bronchial, and small airway epithelial PneumaCult™-NGEx sets a new standard in airway epithelial cell cells effectively with one ve",-3.0,+0.0
59cba5c67d72546c,method_evaluation,unknown,low,(B) Brightfield images of HBEC morphology labeled by passage range (P1-2 = passages 1 to 2).,+0.0,+0.0
963963e579d4787b,method_evaluation,in_vitro,med,ORGANOIDS AND OTHER COMPLEX IN VITRO MODELS Air-Liquid Interface Culture PneumaCult™-ALI Medium PneumaCult™-ALI-S Medium PneumaCult™-ALI Medium (Catalog #05001) is a serum- and PneumaCult™-ALI-S Mediu,+1.0,-1.0
7ff99cb4c88663f4,decision_point,in_vivo,med,It promotes mucociliary BPE-free medium optimized for culturing HSAECs at the air-liquid differentiation into a thick pseudostratified epithelium with ciliated interface.,+0.0,+0.0
1c99807d00ed64f7,decision_point,in_vivo,med,"It supports mucociliary differentiation into a thin, cells, goblet cells, and tight junctions that resemble the human cuboidal epithelium that closely resembles the in vivo small airway, airway in viv",+3.0,+0.0
5534daa9434ab363,decision_point,in_vivo,med,Human Airway Epithelial Cells Cultured at the Air-Liquid Interface Recapitulate the In Vivo Airway Epithelium Hematoxylin and eosin (H&E) staining of HAECs differentiated in (A) PneumaCult™-ALI Medium,+3.0,+0.0
7f574fd715ff8d4c,decision_point,in_vivo,med,"HAECs differentiated with PneumaCult™-ALI Medium formed a thick, pseudostratified epithelial layer, whereas those differentiated in PneumaCult™-ALI-S formed a thin, cuboidal layer representative of th",+3.0,+0.0
133825002ca272ca,method_evaluation,in_vivo,med,Differentiation into a pseudostratified (large airway) or cuboidal (small airway) mucociliary epithelium is achieved following 28 - 35 days of incubation and can be maintained for more than one year.,+0.0,+0.0
2651e3250b9a5392,method_evaluation,in_vivo,med,PneumaCult™ Airway Organoid Kit PneumaCult™ Airway Organoid Kit (Catalog #05060) is a serum- • Recapitulate key characteristics of the in vivo human free medium kit that supports the efficient generat,+4.0,-1.0
9e7bb73b1bcc8fe2,decision_point,in_vitro,med,Airway organoid cultures provide an epithelial cells with a complete and optimized media alternative method to ALI-based cultures for in vitro human airway formulation modeling.,+1.0,-1.0
207cce6098e24bc4,method_evaluation,in_vitro,med,ORGANOIDS AND OTHER COMPLEX IN VITRO MODELS PneumaCult™ Apical-Out Airway Organoid Medium PneumaCult™ Apical-Out Airway Organoid Medium (Catalog #100- Why PneumaCult™ Apical-Out Airway 0620) is a seru,+1.0,-1.0
25b7e429cdc79410,other,in_vivo,med,"It supports the highly reproducible generation of apical-out airway organoids in 15 days from • Generate apical-out organoids with basal, ciliated, HBECs.",+0.0,+0.0
aa0a6909e457b6f4,method_evaluation,unknown,med,downstream analysis • Maintain consistency across experiments and donors PneumaCult™ Apical-Out Airway Organoid with a serum- and BPE-free formulation for reliable Secretory Medium performance media k,+0.0,+2.0
03b16a432c64b2a7,efficacy_result,in_vivo,med,"These alveolar organoids maintain properties indicative of the ATII • Model the human alveolar physiology with an in cell phenotype, including the ability for self-renewal, expected vitro culture syst",+3.0,+0.0
5c154cdefa70cbeb,manufacturing_constraint,in_vitro,low,Differentiated cells show • Maximize yield from the initial sample with a decreased ATII marker expression and strong up-regulation of ATI medium that supports passaging and long-term cell markers.,+0.0,+0.0
2fe2f7f777de16fc,other,unknown,med,"• Ensure reproducibility with standardized, quality-control tested media Figure 14.",+0.0,+0.0
b8e5a22c4dc4ffe7,decision_point,in_vivo,med,The STEMdiff™ Branching Lung Organoid Kit (Catalog #100-0195) supports the efficient and reproducible generation of branching • Generate organoids that recapitulate in vivo airway lung organoids from ,+3.0,+0.0
4759ef0894b9913d,method_evaluation,in_vivo,med,• Efficiently differentiate multiple human ES and iPS This serum-free medium system generates organoids that develop cell lines to branching lung organoids proximal and distal-like branching airway ep,+0.0,-1.0
8a728d0762d623af,method_evaluation,unknown,med,"• Maximize experimental reproducibility with a serum-free, defined formulation Figure 15.",+0.0,+0.0
f1be2e46f0db7c38,manufacturing_constraint,in_vivo,med,STEMdiff™ Branching Lung Organoid Kit Supports Generation of Branching Lung Organoids (A) Human PSC cultures progress through a four-stage differentiation process to generate human branching lung orga,+0.0,+0.0
7c7d3565633cfa19,efficacy_result,in_vivo,high,STEMdiff™ Lung Progenitor Kit The STEMdiff™ Lung Progenitor Kit (Catalog #100-0230) is a Why Use STEMdiff™ Lung Progenitor Kit serum-free culture medium system for efficient and reproducible generatio,+0.0,+0.0
54a0fd46bb686e3d,efficacy_result,in_vivo,med,Schematic for Generating Lung Progenitor Cells from Human ES/iPS Cells Using STEMdiff™ Lung Progenitor Kit Human pluripotent stem cell (hPSC) cultures progress through a simple three-stage process to ,+0.0,+0.0
ac46958acf7e4518,decision_point,unknown,med,"Subsequently on Day 2 and 3, the medium is changed to Medium DE-2 (STEMdiff™ Endoderm Basal Medium containing Supplement CJ) for definitive endoderm patterning.",+0.0,+2.0
9210fa0d043bb44e,decision_point,in_vivo,med,Comparison of Intestinal Model Culture Systems Intestinal Mouse (ASC-Derived) Rat (ASC-Derived) Human (ASC-Derived) Human (PSC-Derived) Organoid Type Representative Image 200 µm 200 µm 250 µm 500 µm O,+0.0,+0.0
4a61cc35b994410c,method_evaluation,in_vivo,med,"IntestiCult™ Organoid Growth Medium (Mouse) (Catalog #06005) is a complete, serum-free organoid growth medium that enables researchers to easily and reproducibly generate experiment-ready organoids in",+0.0,+0.0
6ef560248520667f,cost_tradeoff,in_vivo,med,• Model the adult intestinal epithelium with organoids that capture its full cellular complexity and organization • Establish intestinal organoids in less than one week with a fast and efficient cultu,+0.0,+3.0
8b6f0dd551406330,method_evaluation,in_vitro,med,ORGANOIDS AND OTHER COMPLEX IN VITRO MODELS IntestiCult™ Plus Organoid Growth Medium (Human) IntestiCult™ Plus Organoid Growth Medium (Human) (Catalog Why Use IntestiCult™ Plus Organoid #100-1677) is ,+1.0,-1.0
3593755fffd84a87,decision_point,in_vitro,med,"Organoids grown in this optimized medium exhibit enhanced • Support diverse cell types and achieve greater morphology, a robust Lgr5+ stem cell population, and improved physiological relevance with or",+0.0,+0.0
cdd5a47e4f2e1b2e,decision_point,in_vivo,med,"Unlike traditional methods • Accelerate organoid production by simultaneously requiring separate expansion and differentiation media, IntestiCult™ expanding and differentiating cultures, delivering Pl",+0.0,+0.0
07440ce2a59af0c2,method_evaluation,unknown,med,"assay-ready organoids sooner A • Ensure reproducible results with a serum-free, conditioned medium-free formulation that minimizes variability • Skip the labor-intensive process of optimizing and maki",+0.0,-1.0
073ea7cd8ee15066,decision_point,in_vitro,med,"• Establish intestinal organoids in one week with an optimized, easy-to-use protocol and convenient format A B • Expand enriched intestinal stem cell populations reliably across donor samples with a r",+0.0,+3.0
1108780591d73104,method_evaluation,unknown,med,"(B) Immunofluorescence of intestinal organoids showing DAPI (blue), EPCAM (red), Ki67 (green), and the merged image.",+0.0,+0.0
b519d13bdba3df84,method_evaluation,in_vitro,med,ORGANOIDS AND OTHER COMPLEX IN VITRO MODELS IntestiCult™-SF Organoid Growth Medium (Human) IntestiCult™-SF Organoid Growth Medium (Human) (Catalog Why Use IntestiCult™-SF Organoid #100-0340) is a comp,+1.0,-1.0
d191c23a6a06cccd,stability_issue,unknown,med,Intestinal organoids grown in IntestiCult™-SF can be further challenging or degraded tissue samples differentiated using IntestiCult™ Organoid Differentiation Medium.,+0.0,+0.0
6c2cbf1e735cdd93,method_evaluation,in_vitro,high,"• Support long-term culture in a fully defined, serum- and conditioned medium-free formulation • Reduce experimental variability with an optimized formulation that eliminates undefined components • En",+0.0,+0.0
c83bf4ff76a0e1a8,other,in_vivo,med,Organoids Grown in IntestiCult™-SF Display Similar Genetic Expression Profiles to Those Grown in IntestiCult™ Organoid Growth Medium (Human) Gene expression analysis of intestinal organoids from three,+0.0,+0.0
134dbd2ca5a8c9c8,decision_point,unknown,med,experimental flexibility • Access the apical surface with ease for A B applications like permeability assays and infectious disease modeling • Achieve reproducible results across passages and MUC2 rep,+0.0,-1.0
71f3086b2721c015,method_evaluation,unknown,med,This serum-free medium kit is based on the formulation published • Achieve efficient differentiation of hPSCs to by Spence et al.,+0.0,+0.0
3b3c6ae1983a7ff2,decision_point,unknown,med,(2011)7 and has been optimized to increase intestinal organoids efficiency and reproducibility of organoid formation and expansion.,+0.0,+0.0
517bdfab65c9c303,method_evaluation,in_vitro,med,"• Maintain organoids long-term with a flexible system that supports passaging and cryopreservation • Ensure consistent performance with a defined, serum-free formulation that minimizes variability A A",+0.0,+2.0
fd7f5687368ca108,manufacturing_constraint,in_vivo,med,"Generation of Intestinal Organoids from hPSCs (A) hPSC cultures progress through a three-stage differentiation process using stage-specific, specialized media to generate human intestinal organoids.",+0.0,+0.0
558eea55e831f05f,decision_point,in_vitro,med,"These spheroids are collected, embedded in Corning® Matrigel®, and cultured in STEMdiff™ Intestinal Organoid Growth Medium to mature into intestinal organoids that can be repeatedly passaged to mainta",+0.0,+0.0
2987438ee1a6dea9,decision_point,in_vivo,med,"Founded in our expertise from developing IntestiCult™ media, the intestinal organoid assays offered by Contract Assay Services (CAS) at STEMCELL Technologies are optimized to provide clear read-outs t",+3.0,-1.0
f7907a7424827c8a,toxicity_flag,unknown,low,Intestinal Cytotoxicity Testing Gastrointestinal toxicity is often one of the dose-limiting factors for new therapeutics.,+0.0,+0.0
a12a4e4e64b0889f,toxicity_flag,in_vivo,high,"By maintaining a population of actively dividing stem cells, as well as other differentiated cell types of the human intestine, intestinal organoids are an accurate predictor of intestinal toxicity an",+3.0,+0.0
40d300ec4d2f353a,toxicity_flag,in_vitro,med,Intestinal Organoids Are a More Sensitive Indicator of Intestinal Toxicity Than Caco-2 Cells Intestinal organoids were grown from different regions of the intestine and assayed against compounds that ,+0.0,-1.0
03a8b9e92b525ea8,toxicity_flag,in_vivo,med,"Fully grown organoids were treated with (A) Colchicine and (B) Gefitinib, which demonstrated a higher toxicity against intestinal organoids than is observed in Caco-2 cells as indicated by a lower IC5",+0.0,+0.0
433fb25d4b1099e9,toxicity_flag,in_vivo,med,These results demonstrate that intestinal organoids provide a better predictor of intestinal cytotoxicity in actively dividing cells.,+0.0,+0.0
baf99d191530c663,manufacturing_constraint,in_vivo,med,"HepatiCult™ Organoid using a fast and convenient workflow Growth Medium (Mouse) (Catalog #06030) is a serum-free, defined medium formulation that can generate hepatic progenitor • Simplify your proces",+0.0,+3.0
1dcdd1effda082be,method_evaluation,in_vitro,med,"• Culture organoids with a defined, two-component, serum-free formulation A B • Start from duct fragments or single cells and grow organoids in matrix domes or suspension for protocol flexibility D 10",+0.0,+3.0
6dcd5bd7bff7c8cb,manufacturing_constraint,in_vivo,med,"HepatiCult™ Organoid Initiation Medium (Catalog #100-0384) • Generate liver organoids in vitro within one week efficiently generates hepatic organoids across different donor lines, using a fast and co",+1.0,+2.0
aa992706abdf8d83,method_evaluation,in_vitro,med,"These organoids can be serum-free formulation adapted to a range of culture protocols, including 2D monolayer, • Start from duct fragments or single cells and grow suspension cultures, and high-throug",+0.0,+2.0
a21c82802bad93b2,decision_point,in_vitro,med,"Cultures are established in HepatiCult™ Organoid Initiation Medium or HepatiCult™ Organoid Growth Medium (OGM) depending on the starting material and experimental Product goals, and are subsequently p",+0.0,+0.0
fe2a202ddc60a38c,method_evaluation,in_vitro,med,"The serum-free formulation liver-specific activities minimizes experimental variability by limiting the presence of • Start from a variety of undifferentiated hPSC lines to undefined components, thus ",+0.0,+0.0
32c72be6b513232a,toxicity_flag,in_vivo,med,"HLCs generated using the STEMdiff™ Hepatocyte Kit (Catalog #100-0520) are suitable • Obtain HLCs that can be further expanded and for a variety of applications in liver research, disease modeling, and",+0.0,+0.0
d2ddd05a7f0fb6b4,method_evaluation,unknown,med,"(A-C) HPs expressed the epithelial marker EPCAM, ductal marker CK19, fetal serum protein AFP, the hepatic transcription factors HNF6 and HNF4a, and the stage-specific transcription factor TBX3.",+0.0,+0.0
89fc67bdddfbe323,method_evaluation,unknown,med,"(C) By Day 10, some of the HPs also began to express the mature serum protein albumin.",+0.0,+0.0
b5a16626beafed7d,method_evaluation,in_vivo,med,Proliferating Hepatic Organoids Display Characteristics of Hepatic Progenitors While Differentiated Hepatic Organoids Display Characteristics of Mature Hepatocytes (A-C) Hepatic organoids cultured in ,+0.0,+0.0
